iso3,country_name,country_number,country,who_g_whoregion,who_year,who_mort_h_num,who_mort_h_num_se,who_mort_h_num_15plus_f,who_mort_h_num_15plus_f_lo,who_mort_h_num_15plus_f_hi,who_mort_h_num_15plus_m,who_mort_h_num_15plus_m_lo,who_mort_h_num_15plus_m_hi,who_mort_h_num_014,who_mort_h_num_014_lo,who_mort_h_num_014_hi,who_e_pop_014,who_e_pop_f15plus,who_e_pop_m15plus,who_e_pop_num,who_mort_h,who_mort_h_se,who_mort_h_014,who_mort_h_014_se,who_mort_h_15plus_f,who_mort_h_15plus_f_se,who_mort_h_15plus_m,who_mort_h_15plus_m_se,who_mort_nh_num,who_mort_nh_num_se,who_mort_nh_num_15plus_f,who_mort_nh_num_15plus_f_lo,who_mort_nh_num_15plus_f_hi,who_mort_nh_num_15plus_m,who_mort_nh_num_15plus_m_lo,who_mort_nh_num_15plus_m_hi,who_mort_nh_num_014,who_mort_nh_num_014_lo,who_mort_nh_num_014_hi,who_e_pop_014_2,who_e_pop_m,who_e_pop_w,who_mort_nh,who_mort_nh_se,who_mort_nh_014,who_mort_nh_014_se,who_mort_nh_15plus_f,who_mort_nh_15plus_f_se,who_mort_nh_15plus_m,who_mort_nh_15plus_m_se,ihme_location_name,ihme_deaths_male_allages_tuberculosis_number_2015,ihme_deaths_male_allages_tuberculosis_rate_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_5_14years_tuberculosis_number_2015,ihme_deaths_male_5_14years_tuberculosis_rate_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_15_49years_tuberculosis_number_2015,ihme_deaths_male_15_49years_tuberculosis_rate_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_50_69years_tuberculosis_number_2015,ihme_deaths_male_50_69years_tuberculosis_rate_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_under5_tuberculosis_number_2015,ihme_deaths_male_under5_tuberculosis_rate_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_allages_tuberculosis_number_2015,ihme_deaths_female_allages_tuberculosis_rate_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_5_14years_tuberculosis_number_2015,ihme_deaths_female_5_14years_tuberculosis_rate_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_15_49years_tuberculosis_number_2015,ihme_deaths_female_15_49years_tuberculosis_rate_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_50_69years_tuberculosis_number_2015,ihme_deaths_female_50_69years_tuberculosis_rate_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_under5_tuberculosis_number_2015,ihme_deaths_female_under5_tuberculosis_rate_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_allages_tuberculosis_number_2015,ihme_deaths_both_allages_tuberculosis_rate_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_5_14years_tuberculosis_number_2015,ihme_deaths_both_5_14years_tuberculosis_rate_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_15_49years_tuberculosis_number_2015,ihme_deaths_both_15_49years_tuberculosis_rate_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_50_69years_tuberculosis_number_2015,ihme_deaths_both_50_69years_tuberculosis_rate_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_under5_tuberculosis_number_2015,ihme_deaths_both_under5_tuberculosis_rate_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_rate_2015,both_15_49years,both_50_69years,both_5_14years,both_70_plus_years,both_allages,both_under5,female_15_49years,female_50_69years,female_5_14years,female_70_plus_years,female_allages,female_under5,male_15_49years,male_50_69years,male_5_14years,male_70_plus_years,male_allages,male_under5
MAR,Morocco,148,Morocco,EMR,2015,143.834895578444,64.4064519277079,36.8592069168501,0,95.0402474901015,102.800852195525,51.4156589965203,154.18604539453,4.1748364660685,0.457774652518087,7.89189827961892,9358267,12830079,12189165,34377511,0.418398224288092,0.187350538343826,0.0446112134444177,0.0202654504033084,0.287287450972439,0.231364158974452,0.843378953320633,0.215083931554086,3227.78929151347,3211.47693987324,1004.04091030227,0,3819.69025540439,2014.86371443672,0,4296.24313227889,208.884666774474,0,614.220961060697,9269777,11994675,12656751,9.38924662554386,9.34179597782177,2.25339473403161,2.2309925246832,7.93284872478151,11.3501149569697,16.7979850595095,9.70404859436205,Morocco,2118.1325345709,12.468152272,88.1319287066,0.5187788247,13.499915350561,0.4434696166,0.9820607578,0.03226050467,591.84282481902,6.653471792,60.0042624574,0.6745653536,820.09558765901,30.717180925,22.5820562148,0.8458247066,672.12644225018,107.697036583,3.1532788087,0.5052602774,20.567764492077,1.171937856,1.4102704679,0.08035629548,1068.3296674842,6.145164662,68.3140262837,0.3929507784,14.23220354555,0.491889341,0.9320360826,0.03221276472,311.64885301058,3.328331513,50.9367526261,0.5439917459,336.23768197371,12.4920698,13.5388646693,0.5030026387,388.76499806374,50.166202709,1.5723334123,0.2028937843,17.445930890651,1.050056653,1.3340394934,0.08029476817,3186.4622020551,9.270186274,156.4459549903,0.4551389793,27.732118896111,0.4670646831,1.9140968404,0.0322372415,903.4916778296,4.948263086,110.9410150835,0.60760417,1156.3332696327,21.567603108,36.1209208841,0.6737172953,1060.8914403139,75.829739217,4.725612221,0.3377743724,38.013695382728,1.112666723,2.7443099613,0.08032637879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDA,"Moldova, Republic of",61,"Moldova, Republic of",EUR,2015,181.639196748509,38.6465402946894,32.5417594342335,0,72.8820681638882,146.34538557063,104.166150538268,188.524620602991,2.75205174364593,1.49652893829151,4.00757454900035,640176,1802810,1625911,4068897,4.46408932810314,0.9498038484309,0.429889865231738,0.100063831003914,1.80505762860387,1.14165054377284,9.00082388092765,1.32356678032523,312.735916438614,8.60198750562022,135.518324806543,113.977247367422,157.059402245663,172.477210054725,138.302042782732,206.652377326717,4.74038157734624,3.78631940730405,5.69444374738842,642891,1626987,1802462,7.68601211676318,0.21140833758191,0.737353855839674,0.0757166234864482,7.51851216871938,0.609740767472726,10.6010195566851,1.07169324848012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,Madagascar,181,Madagascar,AFR,2015,1519.31436701011,131.224302244198,607.799035734685,450.015412257139,765.582659212231,729.508784380107,565.876613471303,893.140955288911,182.00654689532,135.336884783125,228.676209007514,10108420,7137863,6989107,24235390,6.2689907899568,0.541457357377779,1.80054397121726,0.23556094463594,8.51514011595186,1.12781442727373,10.4377967654538,1.19451314000607,11972.4904768016,2747.47163673598,3061.86319515037,207.563620014595,5916.16277028614,7229.38458051693,4621.66206877454,9837.10709225931,1681.24270113434,864.548839295673,2497.93656297301,9909790,6758962,6902961,49.4008574931191,11.3366099606236,16.9654725391188,4.20481360854118,44.3557944938464,21.0963859340451,106.959982620363,19.6845413431281,Madagascar,2610.077543306,21.645335073,11.8761421776,0.09848866966,45.771581676324,1.436735238,0.8802444074,0.02763020461,1445.7594127313,24.774670601,7.3193794975,0.1254255835,736.05845842224,76.027470641,2.6451184794,0.2732142775,262.86448100739,141.840497963,0.2190206514,0.118182561,119.62360946877,6.35122924,0.8123791419,0.04313200463,1337.8402901937,11.02580427,13.2875061992,0.1095089146,45.9352540378,1.457112558,0.8506627282,0.02698387789,615.50622073859,10.490994464,8.7442820469,0.1490418981,397.30814884168,37.946167868,2.6803987365,0.2559999302,170.7340325177,76.276395703,0.2201658249,0.09836032859,108.3566340579,5.878173033,0.7919968627,0.04296455529,3947.9178334997,16.31903433,25.1636483768,0.1040159532,91.706835714124,1.446870283,1.7309071356,0.02730874087,2061.2656334699,17.61369349,16.0636615444,0.1372653855,1133.3666072639,56.241487619,5.3255172159,0.2642701929,433.59851352509,105.972855818,0.4391864763,0.1073385647,227.98024352667,6.117246085,1.6043760046,0.04304918093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDV,Maldives,14,Maldives,SEA,2015,0.0436049999999999,0.00524837588221071,0.0209171863636363,0.0157761891207038,0.0260581836065688,0.0226878136363636,0.0175492275150651,0.0278263997576621,0,0,0,99928,133066,130663,363657,0.0119906945280855,0.00144322146478982,0,0,0.0157194071841314,0.00197117052966676,0.0173636099250466,0.00200648049785126,19.5083100138214,1.84631881502842,5.36468845250702,2.93068543037776,7.79869147463627,13.0653385764016,10.1507788576326,15.9798982951706,1.07828298491275,0.790180505437302,1.36638546438819,98578,128302,130535,5.36448081951437,0.507708861654916,1.09383735205903,0.149114165434205,4.10977014019766,0.951345061934775,10.1832696110751,1.15900006599901,Maldives,5.4140100797283,2.973967094,0.0115699593,0.00635548858,0.01291729661695,0.04021949849,0.0011791037,0.003671275906,0.79129678747721,0.7578382338,0.0063195686,0.006052356838,1.7222838762809,8.642965986,0.0020220707,0.01014739155,2.8721270707933,45.437857625,0.0002889896,0.004571896994,0.01538504855991,0.07985289017,0.0017602267,0.009136089574,2.5215856064787,1.392834656,0.0382551869,0.02113081052,0.00886576080536,0.02911866659,0.0011175412,0.003670447768,0.4493509053617,0.4210125553,0.0275306032,0.02579438387,0.81129578372505,3.936418216,0.0072349929,0.03510428428,1.2403164371279,21.66491613,0.000770516,0.01345879497,0.01175671945867,0.06707834359,0.0016015336,0.009137602319,7.935595686207,2.185593075,0.0498251462,0.01372266212,0.02178305742231,0.03481723923,0.0022966449,0.003670873028,1.2406476928389,0.5875780971,0.0338501718,0.01603164179,2.533579660006,6.250042497,0.0092570636,0.02283608467,4.1124435079212,34.139494528,0.0010595056,0.008795497308,0.02714176801858,0.07376766007,0.0033617603,0.009136810775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,Mexico,130,Mexico,AMR,2015,513.015310186287,408.564726920191,83.9339477020663,0,461.739351191406,418.232113884289,71.4642561474257,764.999971621153,10.8492485999318,0,27.7479717962778,35063659,46667478,45286087,127017224,0.403894286168849,0.321660885078225,0.0309415757206966,0.0245894359730698,0.179855332448148,0.413045373746429,0.923533344544185,0.390677111043749,2621.88332984019,17.7486441570213,695.71845019786,503.573999451168,887.862900944552,1812.40366719738,1456.57191610447,2168.2354182903,113.761212444945,91.6346607798175,135.887764110073,35188628,44414812,45782392,2.06447506286629,0.0139753103598593,0.323289707245606,0.0320821386241224,1.51962014173017,0.214127918510738,4.08062892891989,0.40875285430027,Mexico,1756.4370953846,2.779160968,372.5109584433,0.5894135938,10.776769873757,0.09010219628,2.529111508,0.02114534396,601.13013631767,1.747203896,286.9072757103,0.8339051419,598.47470048113,7.096187619,70.7236998353,0.8385794899,535.41201205204,21.879673295,6.4097567343,0.2619354518,10.643476659981,0.1787746669,5.9411146554,0.09979077049,840.30138825203,1.316211365,112.8251045755,0.1767243134,11.178663844242,0.09732303852,2.1138716316,0.01840366792,267.19050396302,0.773829197,78.6205060362,0.2276983878,284.98005991307,3.126124648,25.2171990067,0.2766232456,269.3088072046,8.908539894,1.5179479779,0.050212617,7.6433533271008,0.1343575605,5.3555799231,0.09414227407,2596.7384836366,2.043988752,485.3360630188,0.382025928,21.955433717999,0.09363956224,4.6429831396,0.01980224624,868.32064028069,1.259647615,365.5277817465,0.5302605587,883.4547603942,5.03397896,95.940898842,0.5466770745,804.72081925664,14.711220865,7.9277047122,0.1449275373,18.286829987082,0.1570711561,11.2966945785,0.09703074966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHL,Marshall Islands,24,Marshall Islands,WPR,2015,0.0692672394581921,0.0537926612528263,0,0,0,0,0,0,0,0,0,15685,18591,18717,52993,0.130710168245225,0.101508994117763,0,0,0,0,0,0,23.098666423578,4.02121375036722,5.95691740976742,1.58978770224773,10.3240471172871,14.3450068482941,10.0963486397676,18.5936650568207,2.79674216551647,1.70713872529741,3.88634560573554,15855,18584,18458,43.5881464034458,7.58819797023611,17.6394964712487,3.50634082567748,32.2728215937123,12.0713370993377,77.1900928126029,11.6642421408326,Marshall Islands,1.896309299032,5.155073086,0.0094348345,0.02564837871,0.02150935110002,0.2503925771,0.0005412732,0.006301016953,0.71455425454581,3.779113104,0.0061760069,0.03266347903,0.7335620777733,19.179932133,0.0021263959,0.05559737701,0.40037709851203,60.480105458,0.0001713693,0.02588668053,0.02630651710087,0.5480028904,0.0004197892,0.008744817848,1.0687032683885,3.008491876,0.0104923332,0.02953682383,0.02989157180929,0.3735234714,0.0004974004,0.006215488924,0.36605756686695,2.028796007,0.0073987279,0.04100587319,0.35874929106735,8.977590187,0.0020350655,0.05092688298,0.29731974334206,33.226041705,0.0001624668,0.0181559713,0.01668509530287,0.3638021326,0.0003986726,0.008692664721,2.9650125674205,4.100520891,0.0199271677,0.02755865864,0.05140092290931,0.3097776244,0.0010386736,0.006259767815,1.0806118214128,2.924438922,0.0135747348,0.03673704327,1.0923113688406,13.966950064,0.0041614614,0.05321094818,0.69769684185409,44.815006549,0.0003338361,0.02144322053,0.04299161240374,0.4580034329,0.0008184618,0.008719336364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MKD,"Macedonia, the former Yugoslav Republic of",49,"Macedonia, the former Yugoslav Republic of",EUR,2015,0.0674234109271685,0.021814874798867,0.0122967458976693,0,0.0331590105246261,0.0551266650294992,0.0347807130784754,0.0754726169805231,0,0,0,352362,872027,854064,2078453,0.00324392280831794,0.00104957267731659,0,0,0.00141013361944863,0.00122060584876086,0.00645462928182188,0.00121543440891013,8.46554623477586,0.368343165663972,2.88709077156063,2.14699979490651,3.62718174821474,5.57845546321523,4.45924981225768,6.69766111417277,0,0,0,355912,851007,868706,0.407300344764873,0.0177219867691967,0,0,0.332343827665588,0.0434666546643431,0.655512288760872,0.0670997173119457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLI,Mali,211,Mali,AFR,2015,442.054018034249,90.9357197730912,189.506617527816,106.29459096969,272.718644085942,184.840430752282,122.559988868621,247.120872635942,67.7069697541507,37.6543102790445,97.7596292292569,8364463,4614651,4620580,17599694,2.51171422658967,0.516689209329953,0.80945985120803,0.183314473153547,4.10662946185565,0.920007072926653,4.00037291319016,0.68770015138638,1655.58842732535,375.133675006096,413.238006952161,18.9770792889564,807.498934615366,990.566693219911,630.183316901538,1350.95006953828,251.783727153278,130.770995827351,372.796458479205,8122539,4482470,4481013,9.40691598004687,2.13147839392035,3.09981555217252,0.760135765204645,9.22197741787763,4.48901921333509,22.0986798175986,4.10195873146257,Mali,2008.0282231035,22.633754998,452.060428392,5.095458619,9.0012245126474,0.3458238552,39.224229104,1.506980971,764.4451909528,19.242541748,291.180983454,7.329579967,631.68816836088,118.566991296,57.603918916,10.812175606,575.20833831191,499.625038356,6.287079066,5.460947068,27.685300965246,1.679510206,57.764217852,3.504227425,1621.388020833,18.644791271,429.5684310809,4.939726932,30.530553752365,1.22594347,36.860796603,1.480132141,464.66384390478,12.082889589,285.526488689,7.424690557,528.5261927137,84.632844664,46.000657418,7.366080536,561.1575300699,388.282514177,5.2223130169,3.613482113,36.509900392212,2.294524347,55.958175354,3.516782817,3629.4162439364,20.659212896,881.6288594729,5.018371303,39.531778265012,0.7761666893,76.085025707,1.49385296,1229.1090348576,15.720888041,576.707472143,7.376362191,1160.2143610746,100.255117286,103.604576334,8.952560165,1136.3658683818,437.651248649,11.5093920829,4.432639253,64.195201357457,1.981583955,113.722393206,3.510394527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,Malta,88,Malta,EUR,2015,0.994384272230591,0.793520017009547,0.262587404551344,0,0.943489250548146,0.731796867679246,0.147642792355,1.31595094300349,0,0,0,60423,180160,178087,418670,0.237510275928677,0.189533526885028,0,0,0.14575233378738,0.192827986799942,0.410920992368475,0.167355165471246,1.00709289702368,0.00151835799796551,0.254762648311402,0.180288172745687,0.329237123877117,0.752330248712278,0.604869288418855,0.899791209005701,0,0,0,61625,177128,178970,0.240545751313369,0.000362662239464379,0,0,0.142349359284462,0.0212310339224892,0.424738182959373,0.0424750371613608,Malta,0.48525607575641,0.2329111339,0.0687031543,0.03297584499,0.00198767797992,0.009543297352,0.0003167207,0.001520648674,0.0472619426837,0.04718361879,0.0496933812,0.04961102604,0.16239882687304,0.2910268904,0.0167947928,0.0300971152,0.27277127294279,1.233198964,0.0015175397,0.006860796731,0.00083635527695,0.008870152612,0.0003807199,0.004037810086,0.27922237872017,0.1329444785,0.020342803,0.009685697222,0.00237564621793,0.01133202758,0.0002578872,0.001230143098,0.02252319090638,0.02379880755,0.0153889204,0.01626048203,0.06087768469792,0.1090138312,0.0038101641,0.006822870802,0.19252908273887,0.6487703104,0.0004758403,0.001603451594,0.00091677415906,0.01029468351,0.000409991,0.004603890247,0.76447845447657,0.1827264441,0.0890459573,0.02128385859,0.00436332419786,0.01044057285,0.0005746079,0.001374923198,0.06978513359008,0.03582288741,0.0650823016,0.03340877583,0.22327651157096,0.1999861297,0.0206049569,0.0184556157,0.46530035568166,0.8983499356,0.00199338,0.003848595398,0.00175312943601,0.009562078418,0.0007907109,0.004312767743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,Myanmar,15,Myanmar,SEA,2015,4846.40570535899,746.21912944331,1100.45886621733,266.537731863268,1934.38000057139,3531.81757482912,2633.41584377328,4430.21930588496,214.129264312542,137.839084592579,290.419444032504,14848990,20187233,18860931,53897154,8.99195105062317,1.38452417996563,1.44204598637713,0.262134167538164,5.45126152859745,2.1076190407431,18.7255739116437,2.43025240975925,26651.3424209452,5957.34037459593,7159.71711818464,1063.17153975347,13256.2626966158,16347.6911887788,10739.8052459274,21955.5771316303,3143.93411398172,1649.93827319655,4637.92995476688,14993075,18559044,19885042,49.4485152610195,11.0531631681256,20.9692415597315,5.08405902430325,36.0055418448935,15.6423226965027,88.0847698231591,15.4165607742144,Myanmar,15817.586511049,59.896847233,2604.7883825436,9.863617015,80.888668579736,1.56367696,12.1892780732,0.2356336836,5764.4855065019,40.171938599,1818.5619484285,12.67331827,6131.3767315992,162.075553089,696.706545706,18.416598323,3803.4483002732,522.192008793,70.520992125,9.682134987,37.387304095273,1.57477607,6.8096182109,0.2868252523,4731.7984501214,17.132659559,295.2610034593,1.069066366,21.196611514596,0.4147173058,11.9845791527,0.2344814447,1332.625744168,9.021309234,217.3505947438,1.47137107,1767.6487965105,40.112572606,55.0776375234,1.249855632,1598.8421194604,158.530985937,4.2049550046,0.4169365184,11.485178468047,0.4949964932,6.6432370348,0.2863150257,20549.384961171,38.035659236,2900.0493860029,5.367814447,102.08528009433,0.9926538041,24.1738572259,0.2350610202,7097.1112506699,24.370684696,2035.9125431723,6.991095142,7899.0255281097,96.450070851,751.7841832294,9.17956786,5402.2904197336,311.03095971,74.7259471296,4.302264642,48.87248256332,1.041082942,13.4528552457,0.2865730721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNE,Montenegro,50,Montenegro,EUR,2015,0.298958642122241,0.144007750588259,0.0793599304542676,0,0.205490502320961,0.219598711667973,0.10846516351108,0.330732259824867,0,0,0,116739,260292,248750,625781,0.0477736847431036,0.0230124836944969,0,0,0.0304888088970339,0.0247231311700121,0.0882808891127531,0.022794287387323,2.57332474335348,0.0962308349114943,0.92691610801206,0.715591045293646,1.13824117073047,1.64640863534142,1.31806472811786,1.97475254256499,0,0,0,117976,247792,259524,0.4112181007978,0.0153777175899387,0,0,0.357160073061474,0.0415448704359563,0.664431715043837,0.0676060573564422,Montenegro,3.1660367441323,1.023514869,0.0319183036,0.01031853429,0.004189316177,0.01010398947,0.0001976248,0.0004766407713,0.62538642945297,0.4144266768,0.0181783232,0.0120462829,1.4768417113244,1.991426325,0.0113091819,0.01524970656,1.0568279880653,4.461825665,0.002048593,0.008648961369,0.0027912991127,0.01460051351,0.0001845807,0.0009654906208,1.0544764757884,0.3329644869,0.0180378797,0.005695692096,0.00381143956648,0.009898814568,0.0001833882,0.0004762835015,0.15991573684653,0.1082669769,0.0115954903,0.007850438521,0.34446513268367,0.4372217063,0.0051910591,0.006588892631,0.54351332556557,1.607932427,0.0008950993,0.002648066122,0.00277084112618,0.01548182809,0.0001728428,0.0009657437516,4.2205132199208,0.6741784091,0.0499561833,0.007979925698,0.00800075574349,0.01000519703,0.000381013,0.0004764687311,0.7853021662995,0.2629867595,0.0297738135,0.00997083589,1.8213068440081,1.190824696,0.016500241,0.01078834941,1.6003413136308,2.783783202,0.0029436923,0.005120533331,0.00556214023887,0.01502664162,0.0003574235,0.0009656130118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,Mongolia,38,Mongolia,WPR,2015,1.91372546618433,1.16131148385051,0.464078425549699,0,1.4824847742765,1.44964704063463,0.550919597354528,2.34837448391473,0,0,0,835301,1081363,1042470,2959134,0.0646718082447205,0.0392449778837493,0,0,0.0429160629270374,0.0480500142765213,0.139058873697529,0.0439853818178735,643.071844843209,123.816740165159,170.027309101433,39.3545315666945,300.700086636172,397.538126978432,273.428227563668,521.648026393195,75.506408763344,43.7164923355356,107.296325191152,811839,1030648,1067384,21.7317581712491,4.18422214624817,9.30066291017603,1.99788913269478,15.929347741903,6.24609179606397,38.5716682105269,6.14384127776217,Mongolia,222.51377006888,15.222455841,0.5515914637,0.03773508865,0.76321913553008,0.3036370799,0.0047796817,0.001901535995,153.68543376345,18.327172438,0.3940952935,0.04699633678,62.775720793437,36.317191552,0.1356651544,0.07848540235,4.5991915705456,14.812211157,0.0114144368,0.03676147173,0.69020480592115,0.4110372174,0.0056368973,0.003356937839,99.72454620513,6.686542474,0.1891883802,0.01268510204,2.2264618077537,0.9047788808,0.0046709691,0.001898166069,61.414102472326,7.370314415,0.1370311745,0.01644512935,26.659663048917,13.124756515,0.0389682667,0.01918437675,6.7837862794553,15.083460312,0.0030188556,0.006712296852,2.6405325966785,1.61027001,0.0054991143,0.003353512312,322.23831627401,10.911613208,0.7407798439,0.02508423904,2.9896809432837,0.6010170182,0.0094506508,0.001899868884,215.09953623578,12.86612096,0.531126468,0.0317691871,89.435383842354,23.787334794,0.1746334211,0.04644765284,11.382977850001,14.972676581,0.0144332924,0.01898492883,3.3307374025997,1.003540729,0.0111360116,0.003355245681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNP,Northern Mariana Islands,376,Northern Mariana Islands,WPR,2015,0.00447840731766366,0.000675149265725506,0,0,0,0,0,0,0,0,0,16300,19318,19450,55070,0.0081322086756195,0.00122598377651263,0,0,0,0,0,0,2.6439555097028,0.558312356526328,0.775757781675146,0.235239361503986,1.31627620184631,1.86819772802766,1.33430699708114,2.40208845897418,0,0,0,16348,19162,19031,4.80108136862685,1.01382305525028,0,0,4.07628491238057,1.44908152051368,9.74949237046059,1.42152818116457,Northern Mariana Islands,0.63721043849261,1.103830527,0.00930835137,0.01612472431,0.0024282932359,0.02994218846,6.14519e-05,0.000757735652,0.30987289830374,0.7802316759,0.007866533,0.01980721294,0.23970922679303,4.431184425,0.0012601066,0.02329390867,0.08239860747029,23.121287813,4.373014e-05,0.01227080304,0.00280141268964,0.06773584005,7.652973e-05,0.001850425413,0.40586007323907,0.698104941,0.003047998385,0.005242749523,0.00540496325054,0.06799773473,6.01669e-05,0.0007569362914,0.2239774638679,0.5266641892,0.0026859099,0.006315691792,0.09705143727885,2.939477963,0.00021882275,0.006627667659,0.07655363516891,16.245769802,1.1207535e-05,0.002378398278,0.00287257367287,0.07387890832,7.18913e-05,0.001848952103,1.0430705117317,0.9002495062,0.012356349755,0.01066447339,0.00783325648644,0.04877895776,0.0001216188,0.0007573400573,0.53385036217165,0.6491129625,0.0105524429,0.01283080024,0.33676066407188,3.865811959,0.00147892935,0.01697722922,0.1589522426392,19.20646755,5.4937675e-05,0.006638212113,0.00567398636251,0.07071260484,0.00014842103,0.001849711495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
